
=== Stutter monitor started at 2026-05-29T09:57:42 | user_dir=C:/Users/admin/AppData/Roaming/Godot/app_userdata/高能⭐宇宙⭐大爆炸 ===
2026-05-29T18:56:22 | reason=single_frame_over_budget label= fps=30.0 frames=33 seconds=0.160 max_frame_ms=346.16 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28434.34
2026-05-29T18:56:22 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.200 max_frame_ms=237.98 budget_elapsed_ms=0.17 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27271.93
2026-05-29T18:56:22 | reason=low_fps_window label= fps=19.9 frames=20 seconds=1.006 max_frame_ms=237.98 budget_elapsed_ms=0.96 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27272.02
2026-05-29T18:56:22 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.714 max_frame_ms=714.20 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28434.48
2026-05-29T18:56:23 | reason=low_fps_window label= fps=5.6 frames=6 seconds=1.077 max_frame_ms=714.20 budget_elapsed_ms=0.12 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28434.80
2026-05-29T18:56:23 | reason=single_frame_over_budget label= fps=30.0 frames=27 seconds=0.298 max_frame_ms=298.49 budget_elapsed_ms=0.36 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27272.40
2026-05-29T18:56:23 | reason=single_frame_over_budget label= context= fps=30.0 frames=18 seconds=0.350 max_frame_ms=349.56 budget_elapsed_ms=0.12 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16062.62
2026-05-29T18:56:23 | reason=low_fps_window label= context= fps=17.0 frames=18 seconds=1.061 max_frame_ms=349.56 budget_elapsed_ms=168.84 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16062.62
2026-05-29T18:56:23 | reason=single_frame_over_budget label= fps=30.0 frames=2 seconds=0.321 max_frame_ms=321.20 budget_elapsed_ms=0.20 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28434.96
2026-05-29T18:56:23 | reason=single_frame_over_budget label= fps=30.0 frames=2 seconds=0.102 max_frame_ms=102.25 budget_elapsed_ms=8.09 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27273.00
2026-05-29T18:56:23 | reason=single_frame_over_budget label= fps=30.0 frames=10 seconds=0.112 max_frame_ms=321.20 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28435.33
2026-05-29T18:56:24 | reason=low_fps_window label= fps=10.0 frames=11 seconds=1.099 max_frame_ms=321.20 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28435.47
2026-05-29T18:56:23 | reason=single_frame_over_budget label= context= fps=30.0 frames=49 seconds=0.036 max_frame_ms=180.81 budget_elapsed_ms=0.24 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16063.11
2026-05-29T18:56:24 | reason=single_frame_over_budget label= fps=30.0 frames=3 seconds=0.168 max_frame_ms=168.43 budget_elapsed_ms=0.25 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28435.70
2026-05-29T18:56:24 | reason=single_frame_over_budget label= context= fps=30.0 frames=50 seconds=0.637 max_frame_ms=636.57 budget_elapsed_ms=0.12 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16063.23
2026-05-29T18:56:24 | reason=single_frame_over_budget label= fps=30.0 frames=21 seconds=0.101 max_frame_ms=181.17 budget_elapsed_ms=0.54 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27273.56
2026-05-29T18:56:24 | reason=low_fps_window label= fps=21.6 frames=22 seconds=1.018 max_frame_ms=317.73 budget_elapsed_ms=0.28 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27273.70
2026-05-29T18:56:25 | reason=single_frame_over_budget label= fps=30.0 frames=25 seconds=0.047 max_frame_ms=296.39 budget_elapsed_ms=0.32 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28436.09
2026-05-29T18:56:25 | reason=single_frame_over_budget label= fps=30.0 frames=9 seconds=0.046 max_frame_ms=81.32 budget_elapsed_ms=0.14 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27273.91
2026-05-29T18:56:25 | reason=single_frame_over_budget label= context= fps=30.0 frames=25 seconds=0.041 max_frame_ms=214.01 budget_elapsed_ms=0.09 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16063.68
2026-05-29T18:56:25 | reason=single_frame_over_budget label= fps=30.0 frames=13 seconds=0.066 max_frame_ms=96.21 budget_elapsed_ms=0.31 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28436.63
2026-05-29T18:56:25 | reason=single_frame_over_budget label= fps=30.0 frames=71 seconds=0.055 max_frame_ms=136.87 budget_elapsed_ms=0.11 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27274.52
2026-05-29T18:56:25 | reason=single_frame_over_budget label= context= fps=30.0 frames=78 seconds=0.102 max_frame_ms=214.01 budget_elapsed_ms=0.10 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16064.23
2026-05-29T18:56:26 | reason=single_frame_over_budget label= fps=30.0 frames=30 seconds=0.040 max_frame_ms=100.03 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28437.13
2026-05-29T18:56:26 | reason=single_frame_over_budget label= context= fps=30.0 frames=15 seconds=0.052 max_frame_ms=108.48 budget_elapsed_ms=0.22 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16064.75
2026-05-29T18:56:26 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.067 max_frame_ms=88.63 budget_elapsed_ms=0.19 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27275.07
2026-05-29T18:56:26 | reason=single_frame_over_budget label= fps=30.0 frames=29 seconds=0.064 max_frame_ms=84.88 budget_elapsed_ms=0.27 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28437.71
2026-05-29T18:56:26 | reason=single_frame_over_budget label= fps=30.0 frames=35 seconds=0.077 max_frame_ms=88.63 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27275.63
2026-05-29T18:56:27 | reason=single_frame_over_budget label= fps=30.0 frames=41 seconds=0.059 max_frame_ms=161.80 budget_elapsed_ms=0.23 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28438.24
2026-05-29T18:56:26 | reason=single_frame_over_budget label= context= fps=30.0 frames=38 seconds=0.071 max_frame_ms=108.48 budget_elapsed_ms=0.19 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16065.25
2026-05-29T18:56:27 | reason=single_frame_over_budget label= fps=30.0 frames=10 seconds=0.042 max_frame_ms=160.37 budget_elapsed_ms=2.78 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27276.12
2026-05-29T18:56:27 | reason=single_frame_over_budget label= context= fps=30.0 frames=1 seconds=0.561 max_frame_ms=560.84 budget_elapsed_ms=0.07 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16065.38
2026-05-29T18:56:27 | reason=low_fps_window label= context= fps=18.0 frames=18 seconds=1.000 max_frame_ms=560.84 budget_elapsed_ms=1.15 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16065.76
2026-05-29T18:56:27 | reason=single_frame_over_budget label= fps=30.0 frames=40 seconds=0.040 max_frame_ms=160.37 budget_elapsed_ms=0.18 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27276.63
2026-05-29T18:56:27 | reason=single_frame_over_budget label= fps=30.0 frames=37 seconds=0.041 max_frame_ms=82.09 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28438.87
2026-05-29T18:56:27 | reason=single_frame_over_budget label= context= fps=30.0 frames=15 seconds=0.082 max_frame_ms=82.37 budget_elapsed_ms=0.10 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16066.00
2026-05-29T18:56:28 | reason=single_frame_over_budget label= fps=30.0 frames=6 seconds=0.072 max_frame_ms=71.68 budget_elapsed_ms=0.15 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28439.36
2026-05-29T18:56:28 | reason=single_frame_over_budget label= fps=30.0 frames=37 seconds=0.072 max_frame_ms=71.85 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27277.18
2026-05-29T18:56:28 | reason=single_frame_over_budget label= context= fps=30.0 frames=67 seconds=0.087 max_frame_ms=86.56 budget_elapsed_ms=0.55 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16066.67
2026-05-29T18:56:28 | reason=single_frame_over_budget label= fps=30.0 frames=39 seconds=0.068 max_frame_ms=84.60 budget_elapsed_ms=0.30 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28439.92
2026-05-29T18:56:28 | reason=single_frame_over_budget label= fps=30.0 frames=80 seconds=0.090 max_frame_ms=90.16 budget_elapsed_ms=0.15 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27277.76
2026-05-29T18:56:29 | reason=single_frame_over_budget label= context= fps=30.0 frames=27 seconds=0.094 max_frame_ms=93.53 budget_elapsed_ms=0.10 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16067.33
2026-05-29T18:56:29 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.035 max_frame_ms=39.81 budget_elapsed_ms=0.17 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28440.45
2026-05-29T18:56:29 | reason=single_frame_over_budget label= fps=30.0 frames=23 seconds=0.070 max_frame_ms=93.96 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27278.30
2026-05-29T18:56:29 | reason=single_frame_over_budget label= fps=30.0 frames=43 seconds=0.058 max_frame_ms=104.05 budget_elapsed_ms=0.46 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28440.98
2026-05-29T18:56:30 | reason=single_frame_over_budget label= fps=30.0 frames=48 seconds=0.072 max_frame_ms=156.88 budget_elapsed_ms=0.39 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27278.78
2026-05-29T18:56:30 | reason=single_frame_over_budget label= context= fps=30.0 frames=17 seconds=0.059 max_frame_ms=58.98 budget_elapsed_ms=0.08 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16068.02
2026-05-29T18:56:30 | reason=single_frame_over_budget label= context= fps=30.0 frames=32 seconds=0.061 max_frame_ms=196.98 budget_elapsed_ms=0.93 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16068.52
2026-05-29T18:56:30 | reason=single_frame_over_budget label= fps=30.0 frames=8 seconds=0.066 max_frame_ms=66.25 budget_elapsed_ms=0.14 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28441.53
2026-05-29T18:56:30 | reason=single_frame_over_budget label= fps=30.0 frames=19 seconds=0.067 max_frame_ms=129.20 budget_elapsed_ms=0.08 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27279.32
2026-05-29T18:56:31 | reason=single_frame_over_budget label= fps=30.0 frames=31 seconds=0.040 max_frame_ms=114.14 budget_elapsed_ms=0.35 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28442.06
2026-05-29T18:56:31 | reason=single_frame_over_budget label= fps=30.0 frames=43 seconds=0.050 max_frame_ms=129.20 budget_elapsed_ms=0.14 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27279.85
2026-05-29T18:56:31 | reason=single_frame_over_budget label= context= fps=30.0 frames=17 seconds=0.041 max_frame_ms=79.63 budget_elapsed_ms=0.10 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16069.07
2026-05-29T18:56:31 | reason=single_frame_over_budget label= fps=30.0 frames=22 seconds=0.078 max_frame_ms=168.13 budget_elapsed_ms=0.95 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27280.33
2026-05-29T18:56:31 | reason=single_frame_over_budget label= fps=30.0 frames=13 seconds=0.090 max_frame_ms=90.28 budget_elapsed_ms=0.14 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28442.60
2026-05-29T18:56:31 | reason=single_frame_over_budget label= context= fps=30.0 frames=35 seconds=0.085 max_frame_ms=203.32 budget_elapsed_ms=0.14 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16069.52
2026-05-29T18:56:32 | reason=single_frame_over_budget label= fps=30.0 frames=36 seconds=0.035 max_frame_ms=158.87 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28443.09
2026-05-29T18:56:32 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.035 max_frame_ms=35.48 budget_elapsed_ms=0.14 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27280.87
2026-05-29T18:56:32 | reason=single_frame_over_budget label= context= fps=30.0 frames=20 seconds=0.129 max_frame_ms=129.14 budget_elapsed_ms=0.07 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16070.06
2026-05-29T18:56:32 | reason=single_frame_over_budget label= fps=30.0 frames=43 seconds=0.124 max_frame_ms=124.08 budget_elapsed_ms=0.15 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27281.40
2026-05-29T18:56:32 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.124 max_frame_ms=123.96 budget_elapsed_ms=0.16 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28443.63
2026-05-29T18:56:32 | reason=single_frame_over_budget label= context= fps=30.0 frames=31 seconds=0.099 max_frame_ms=234.39 budget_elapsed_ms=0.88 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16070.48
2026-05-29T18:56:32 | reason=low_fps_window label= context= fps=28.2 frames=32 seconds=1.134 max_frame_ms=234.39 budget_elapsed_ms=0.05 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16070.62
2026-05-29T18:56:33 | reason=single_frame_over_budget label= fps=30.0 frames=2 seconds=0.035 max_frame_ms=34.76 budget_elapsed_ms=0.15 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27281.89
2026-05-29T18:56:33 | reason=single_frame_over_budget label= context= fps=30.0 frames=15 seconds=0.051 max_frame_ms=96.01 budget_elapsed_ms=0.28 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16070.98
2026-05-29T18:56:33 | reason=single_frame_over_budget label= fps=30.0 frames=37 seconds=0.069 max_frame_ms=182.19 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28444.17
2026-05-29T18:56:33 | reason=single_frame_over_budget label= fps=30.0 frames=23 seconds=0.164 max_frame_ms=164.19 budget_elapsed_ms=0.17 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27282.51
2026-05-29T18:56:33 | reason=single_frame_over_budget label= fps=30.0 frames=53 seconds=0.058 max_frame_ms=57.53 budget_elapsed_ms=0.16 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28444.78
2026-05-29T18:56:33 | reason=single_frame_over_budget label= context= fps=30.0 frames=27 seconds=0.184 max_frame_ms=183.59 budget_elapsed_ms=0.13 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16071.42
2026-05-29T18:56:34 | reason=single_frame_over_budget label= fps=30.0 frames=19 seconds=0.087 max_frame_ms=87.39 budget_elapsed_ms=9.31 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27283.08
2026-05-29T18:56:34 | reason=single_frame_over_budget label= context= fps=30.0 frames=31 seconds=0.099 max_frame_ms=99.28 budget_elapsed_ms=0.08 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16071.97
2026-05-29T18:56:34 | reason=single_frame_over_budget label= fps=30.0 frames=98 seconds=0.103 max_frame_ms=103.14 budget_elapsed_ms=0.15 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28445.33
2026-05-29T18:56:34 | reason=single_frame_over_budget label= fps=30.0 frames=15 seconds=0.041 max_frame_ms=70.11 budget_elapsed_ms=0.26 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28445.76
2026-05-29T18:56:34 | reason=single_frame_over_budget label= fps=30.0 frames=52 seconds=0.043 max_frame_ms=92.84 budget_elapsed_ms=0.10 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27283.66
2026-05-29T18:56:35 | reason=single_frame_over_budget label= context= fps=30.0 frames=50 seconds=0.061 max_frame_ms=60.88 budget_elapsed_ms=0.27 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16073.05
2026-05-29T18:56:35 | reason=single_frame_over_budget label= fps=30.0 frames=46 seconds=0.068 max_frame_ms=70.11 budget_elapsed_ms=0.10 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28446.28
2026-05-29T18:56:35 | reason=single_frame_over_budget label= fps=30.0 frames=63 seconds=0.055 max_frame_ms=54.92 budget_elapsed_ms=0.22 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27284.40
2026-05-29T18:56:35 | reason=single_frame_over_budget label= fps=30.0 frames=24 seconds=0.034 max_frame_ms=124.09 budget_elapsed_ms=0.14 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28446.78
2026-05-29T18:56:36 | reason=single_frame_over_budget label= context= fps=30.0 frames=112 seconds=0.055 max_frame_ms=60.88 budget_elapsed_ms=0.07 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16073.61
2026-05-29T18:56:36 | reason=single_frame_over_budget label= fps=30.0 frames=4 seconds=0.041 max_frame_ms=41.37 budget_elapsed_ms=0.63 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27284.92
2026-05-29T18:56:36 | reason=single_frame_over_budget label= context= fps=30.0 frames=17 seconds=0.081 max_frame_ms=172.50 budget_elapsed_ms=14.20 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16074.07
2026-05-29T18:56:36 | reason=single_frame_over_budget label= fps=30.0 frames=45 seconds=0.078 max_frame_ms=172.52 budget_elapsed_ms=2.71 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28447.31
2026-05-29T18:56:36 | reason=single_frame_over_budget label= fps=30.0 frames=51 seconds=0.058 max_frame_ms=99.41 budget_elapsed_ms=5.67 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27285.48
2026-05-29T18:56:37 | reason=single_frame_over_budget label= fps=30.0 frames=41 seconds=0.053 max_frame_ms=105.83 budget_elapsed_ms=18.32 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28447.96
2026-05-29T18:56:37 | reason=single_frame_over_budget label= context= fps=30.0 frames=10 seconds=0.079 max_frame_ms=79.16 budget_elapsed_ms=0.18 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16074.83
2026-05-29T18:56:37 | reason=single_frame_over_budget label= fps=30.0 frames=14 seconds=0.052 max_frame_ms=52.37 budget_elapsed_ms=1.74 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27286.05
2026-05-29T18:56:37 | reason=single_frame_over_budget label= context= fps=30.0 frames=23 seconds=0.114 max_frame_ms=125.16 budget_elapsed_ms=0.12 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16075.40
2026-05-29T18:56:37 | reason=single_frame_over_budget label= fps=30.0 frames=17 seconds=0.151 max_frame_ms=378.34 budget_elapsed_ms=0.15 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27286.33
2026-05-29T18:56:37 | reason=single_frame_over_budget label= fps=30.0 frames=64 seconds=0.117 max_frame_ms=117.03 budget_elapsed_ms=1.85 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28448.57
2026-05-29T18:56:38 | reason=low_fps_window label= fps=16.0 frames=18 seconds=1.124 max_frame_ms=378.34 budget_elapsed_ms=0.10 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27286.46
2026-05-29T18:56:38 | reason=low_fps_window label= context= fps=26.9 frames=28 seconds=1.039 max_frame_ms=178.58 budget_elapsed_ms=29.62 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16075.67
2026-05-29T18:56:38 | reason=single_frame_over_budget label= fps=30.0 frames=9 seconds=0.110 max_frame_ms=109.88 budget_elapsed_ms=0.16 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27286.68
2026-05-29T18:56:38 | reason=single_frame_over_budget label= fps=30.0 frames=9 seconds=0.039 max_frame_ms=434.69 budget_elapsed_ms=0.23 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28448.78
2026-05-29T18:56:38 | reason=single_frame_over_budget label= context= fps=30.0 frames=1 seconds=0.399 max_frame_ms=399.17 budget_elapsed_ms=0.09 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16075.82
2026-05-29T18:56:38 | reason=low_fps_window label= fps=19.7 frames=20 seconds=1.013 max_frame_ms=434.69 budget_elapsed_ms=0.21 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28449.07
2026-05-29T18:56:38 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.078 max_frame_ms=78.31 budget_elapsed_ms=0.13 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28449.15
2026-05-29T18:56:39 | reason=single_frame_over_budget label= fps=30.0 frames=61 seconds=0.037 max_frame_ms=109.88 budget_elapsed_ms=0.72 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=27287.21
2026-05-29T18:56:39 | reason=single_frame_over_budget label= context= fps=30.0 frames=29 seconds=0.045 max_frame_ms=399.17 budget_elapsed_ms=0.11 deferred=0 scene=<none> path=<dynamic> enemies=0 projectiles=0 nodes=0 score=0 hp=100 elapsed=16076.25
2026-05-29T18:56:39 | reason=single_frame_over_budget label= fps=30.0 frames=41 seconds=0.054 max_frame_ms=78.31 budget_elapsed_ms=0.31 deferred=0 scene=GameOver path=res://scenes/app/gameover.tscn enemies=0 projectiles=0 nodes=5 score=0 hp=0 elapsed=28449.71
