"schema_version"	"domain"	"kind"	"id"	"name"	"value"	"stage_1"	"stage_2"	"stage_3"	"unit"	"data_type"	"attributes"	"formula"	"notes"
"1.0"	"equipment"	"auxiliary"	"warped_lensing_core"	"扭曲透镜核心"	""	""	""	""	"record"	"record"	"family=warped;role=amplifier;rarity=common;price=88;compute=3;stats=bullet_slow:0.3"	"rarity_budget_clamp"	"Legacy price 88 and compute 3; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"warped_gravity_wake"	"扭曲引力尾迹"	""	""	""	""	"record"	"record"	"family=warped;role=starter;rarity=rare;price=154;compute=5;stats=bullet_phase:2"	"rarity_budget_clamp"	"Legacy price 154 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"warped_event_harpoon"	"扭曲事件鱼叉"	""	""	""	""	"record"	"record"	"family=warped;role=bridge;rarity=epic;price=190;compute=7;stats=atk_bonus:2|bridge_rule:gravity_well_projectile_recast|bullet_blackhole:560.0|proc_coefficient:0.5"	"rarity_budget_clamp"	"Legacy price 190 and compute 7; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_heat_credit"	"地狱热债凭证"	""	""	""	""	"record"	"record"	"family=hell_eye;role=amplifier;rarity=common;price=76;compute=2;stats=frenzy_gain_mult:1.12"	"rarity_budget_clamp"	"Legacy price 76 and compute 2; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_adrenal_pump"	"地狱肾上腺泵"	""	""	""	""	"record"	"record"	"family=hell_eye;role=amplifier;rarity=common;price=84;compute=3;stats=frenzy_gain_mult:1.16|speed_mult:1.03"	"rarity_budget_clamp"	"Legacy price 84 and compute 3; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_red_suture"	"地狱红缝线"	""	""	""	""	"record"	"record"	"family=hell_eye;role=amplifier;rarity=rare;price=128;compute=4;stats=atk_bonus:1|frenzy_damage_taken_mult:0.88"	"rarity_budget_clamp"	"Legacy price 128 and compute 4; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_fever_clock"	"地狱热病钟"	""	""	""	""	"record"	"record"	"family=hell_eye;role=starter;rarity=common;price=90;compute=3;stats=frenzy_fire_rate_mult:0.94|frenzy_gain_mult:1.14"	"rarity_budget_clamp"	"Legacy price 90 and compute 3; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_ember_limiter"	"地狱余烬限幅器"	""	""	""	""	"record"	"record"	"family=hell_eye;role=amplifier;rarity=rare;price=138;compute=5;stats=frenzy_damage_taken_mult:0.86|frenzy_gain_mult:1.1"	"rarity_budget_clamp"	"Legacy price 138 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_pain_index"	"地狱痛觉索引"	""	""	""	""	"record"	"record"	"family=hell_eye;role=amplifier;rarity=common;price=82;compute=2;stats=frenzy_gain_mult:1.18"	"rarity_budget_clamp"	"Legacy price 82 and compute 2; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_iris_cache"	"地狱虹膜缓存"	""	""	""	""	"record"	"record"	"family=hell_eye;role=starter;rarity=rare;price=146;compute=5;stats=atk_bonus:1|frenzy_fire_rate_mult:0.9|frenzy_gain_mult:1.18"	"rarity_budget_clamp"	"Legacy price 146 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_blood_meter"	"地狱血温计"	""	""	""	""	"record"	"record"	"family=hell_eye;role=amplifier;rarity=common;price=88;compute=3;stats=frenzy_gain_mult:1.18"	"rarity_budget_clamp"	"Legacy price 88 and compute 3; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_overheat_spur"	"地狱过热马刺"	""	""	""	""	"record"	"record"	"family=hell_eye;role=amplifier;rarity=epic;price=174;compute=6;stats=fire_rate_mult:0.96|frenzy_fire_rate_mult:0.82"	"rarity_budget_clamp"	"Legacy price 174 and compute 6; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_frenzy_relay"	"地狱狂热继电器"	""	""	""	""	"record"	"record"	"family=hell_eye;role=bridge;rarity=rare;price=152;compute=5;stats=atk_bonus:2|bridge_rule:frenzy_reset_oldest_mechanic|frenzy_damage_taken_mult:0.9|proc_coefficient:0.5"	"rarity_budget_clamp"	"Legacy price 152 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_wound_chorus"	"地狱创口合唱"	""	""	""	""	"record"	"record"	"family=hell_eye;role=bridge;rarity=common;price=90;compute=3;stats=bridge_rule:damage_event_to_heat|frenzy_gain_mult:1.15|proc_coefficient:0.5|speed_mult:1.04"	"rarity_budget_clamp"	"Legacy price 94 and compute 3; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_last_stand_logic"	"地狱背水逻辑"	""	""	""	""	"record"	"record"	"family=hell_eye;role=starter;rarity=epic;price=196;compute=7;stats=atk_bonus:2|frenzy_damage_taken_mult:0.86|frenzy_fire_rate_mult:0.86|frenzy_gain_mult:1.24"	"rarity_budget_clamp"	"Legacy price 196 and compute 7; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_wingman_bus"	"神使僚机总线"	""	""	""	""	"record"	"record"	"family=divine;role=starter;rarity=common;price=86;compute=3;stats=drone_behavior:shooter|drone_slots:1"	"rarity_budget_clamp"	"Legacy price 86 and compute 3; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_swarm_router"	"神使蜂群路由器"	""	""	""	""	"record"	"record"	"family=divine;role=amplifier;rarity=rare;price=138;compute=5;stats=drone_behavior:shooter|drone_damage_mult:1.15|drone_slots:1"	"rarity_budget_clamp"	"Legacy price 138 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_oracle_port"	"神使神谕端口"	""	""	""	""	"record"	"record"	"family=divine;role=starter;rarity=common;price=80;compute=2;stats=drone_behavior:medic|drone_slots:1"	"rarity_budget_clamp"	"Legacy price 80 and compute 2; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_repair_familiar"	"神使修复使魔"	""	""	""	""	"record"	"record"	"family=divine;role=starter;rarity=rare;price=132;compute=4;stats=drone_behavior:medic|drone_heal_amount:7.0|drone_slots:1"	"rarity_budget_clamp"	"Legacy price 132 and compute 4; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_lantern_node"	"神使灯塔节点"	""	""	""	""	"record"	"record"	"family=divine;role=starter;rarity=common;price=90;compute=3;stats=drone_behavior:guardian|drone_slots:1"	"rarity_budget_clamp"	"Legacy price 92 and compute 3; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_auto_hangar"	"神使自动机库"	""	""	""	""	"record"	"record"	"family=divine;role=starter;rarity=epic;price=184;compute=7;stats=drone_behavior:shooter|drone_slots:2"	"rarity_budget_clamp"	"Legacy price 184 and compute 7; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_choir_protocol"	"神使圣歌协议"	""	""	""	""	"record"	"record"	"family=divine;role=bridge;rarity=rare;price=146;compute=5;stats=bridge_rule:drone_player_onhit|drone_behavior:guardian|drone_shield_radius:300.0|drone_slots:1|proc_coefficient:0.35"	"rarity_budget_clamp"	"Legacy price 146 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_remote_gunner"	"神使遥控炮手"	""	""	""	""	"record"	"record"	"family=divine;role=amplifier;rarity=common;price=90;compute=3;stats=atk_bonus:1|drone_behavior:shooter|drone_slots:1"	"rarity_budget_clamp"	"Legacy price 96 and compute 3; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_seed_vault"	"神使种子舱"	""	""	""	""	"record"	"record"	"family=divine;role=starter;rarity=rare;price=150;compute=5;stats=drone_behavior:miner|drone_mining_radius:280.0|drone_slots:1|mineral_bonus:0.1"	"rarity_budget_clamp"	"Legacy price 150 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_tactical_nest"	"神使战术巢"	""	""	""	""	"record"	"record"	"family=divine;role=starter;rarity=epic;price=172;compute=6;stats=drone_behavior:medic|drone_slots:1"	"rarity_budget_clamp"	"Legacy price 172 and compute 6; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_pulse_familiar"	"神使脉冲使魔"	""	""	""	""	"record"	"record"	"family=divine;role=starter;rarity=common;price=84;compute=2;stats=drone_behavior:kamikaze|drone_slots:1"	"rarity_budget_clamp"	"Legacy price 84 and compute 2; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_companion_kernel"	"神使伴星核心"	""	""	""	""	"record"	"record"	"family=divine;role=bridge;rarity=rare;price=155;compute=5;stats=bridge_rule:drone_hit_heat|drone_behavior:kamikaze|drone_blast_damage_mult:1.4|drone_slots:1|proc_coefficient:0.5"	"rarity_budget_clamp"	"Legacy price 158 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"general_contract_scanner"	"契约扫描仪"	""	""	""	""	"record"	"record"	"family=general;role=stabilizer;rarity=common;price=72;compute=2;stats=mineral_bonus:0.1"	"rarity_budget_clamp"	"Legacy price 72 and compute 2; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"general_supply_predictor"	"补给预报器"	""	""	""	""	"record"	"record"	"family=general;role=stabilizer;rarity=common;price=84;compute=3;stats=mineral_bonus:0.1|speed_mult:1.04"	"rarity_budget_clamp"	"Legacy price 84 and compute 3; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"general_stability_chip"	"稳定芯片"	""	""	""	""	"record"	"record"	"family=general;role=stabilizer;rarity=common;price=78;compute=2;stats=atk_bonus:1|speed_mult:1.03"	"rarity_budget_clamp"	"Legacy price 78 and compute 2; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"general_salvage_ledger"	"回收账本"	""	""	""	""	"record"	"record"	"family=general;role=stabilizer;rarity=rare;price=118;compute=4;stats=evac_mineral_bonus:0.2|mineral_bonus:0.1"	"rarity_budget_clamp"	"Legacy price 118 and compute 4; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"general_microfoundry"	"微型铸炉"	""	""	""	""	"record"	"record"	"family=general;role=stabilizer;rarity=rare;price=126;compute=4;stats=kill_lifesteal:2.0|mineral_bonus:0.08"	"rarity_budget_clamp"	"Legacy price 126 and compute 4; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"colossus_quarry_mandrel"	"巨构采场心轴"	""	""	""	""	"record"	"record"	"family=colossus;role=starter;rarity=rare;price=155;compute=5;stats=dash_mining:1.0|mineral_bonus:0.12"	"rarity_budget_clamp"	"Legacy price 156 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"colossus_orebreaker_keel"	"巨构碎矿龙骨"	""	""	""	""	"record"	"record"	"family=colossus;role=starter;rarity=epic;price=206;compute=7;stats=dash_mining:1.0|mineral_bonus:0.16"	"rarity_budget_clamp"	"Legacy price 206 and compute 7; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"paradise_mining_barrage"	"天堂采矿弹幕"	""	""	""	""	"record"	"record"	"family=paradise;role=starter;rarity=rare;price=150;compute=5;stats=bullet_dot_damage_mult:0.3|mineral_bonus:0.1"	"rarity_budget_clamp"	"Legacy price 150 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"paradise_lumen_belt"	"天堂辉流弹带"	""	""	""	""	"record"	"record"	"family=paradise;role=starter;rarity=epic;price=198;compute=6;stats=bullet_dot_damage_mult:0.4|mineral_bonus:0.14"	"rarity_budget_clamp"	"Legacy price 198 and compute 6; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"warped_quarry_lens"	"扭曲采场透镜"	""	""	""	""	"record"	"record"	"family=warped;role=starter;rarity=rare;price=155;compute=5;stats=gravity_pull_radius:240.0|gravity_pull_strength:420.0|mineral_bonus:0.12"	"rarity_budget_clamp"	"Legacy price 158 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"warped_treasure_orbit"	"扭曲珍藏轨环"	""	""	""	""	"record"	"record"	"family=warped;role=amplifier;rarity=epic;price=212;compute=7;stats=bullet_mark_bonus:0.3|mineral_bonus:0.15"	"rarity_budget_clamp"	"Legacy price 212 and compute 7; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_molten_ledger"	"地狱熔账"	""	""	""	""	"record"	"record"	"family=hell_eye;role=amplifier;rarity=rare;price=152;compute=5;stats=frenzy_damage_taken_mult:0.94|frenzy_gain_mult:1.2|mineral_bonus:0.1"	"rarity_budget_clamp"	"Legacy price 152 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"hell_eye_redline_collector"	"地狱红线收集器"	""	""	""	""	"record"	"record"	"family=hell_eye;role=starter;rarity=epic;price=204;compute=6;stats=frenzy_damage_mult:1.18|frenzy_fire_rate_mult:0.9|mineral_bonus:0.14"	"rarity_budget_clamp"	"Legacy price 204 and compute 6; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_salvage_squadron"	"神使回收中队"	""	""	""	""	"record"	"record"	"family=divine;role=starter;rarity=rare;price=155;compute=5;stats=drone_behavior:miner|drone_mining_radius:380.0|drone_slots:1|mineral_bonus:0.11"	"rarity_budget_clamp"	"Legacy price 164 and compute 5; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"divine_foundry_companion"	"神使铸炉伴星"	""	""	""	""	"record"	"record"	"family=divine;role=starter;rarity=epic;price=218;compute=7;stats=drone_behavior:miner|drone_mining_radius:400.0|drone_slots:1|mineral_bonus:0.16"	"rarity_budget_clamp"	"Legacy price 218 and compute 7; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"general_ore_beacon_array"	"矿脉信标阵列"	""	""	""	""	"record"	"record"	"family=general;role=stabilizer;rarity=rare;price=136;compute=4;stats=mineral_bonus:0.14|speed_mult:1.05"	"rarity_budget_clamp"	"Legacy price 136 and compute 4; normalized by rarity and pure-stat caps."
"1.0"	"equipment"	"auxiliary"	"general_extraction_cradle"	"撤离摇篮"	""	""	""	""	"record"	"record"	"family=general;role=stabilizer;rarity=epic;price=188;compute=6;stats=atk_bonus:2|evac_mineral_bonus:0.35"	"rarity_budget_clamp"	"Legacy price 188 and compute 6; normalized by rarity and pure-stat caps."
